feature_id,cosine,feature_desc
Phecode:159,0.008413268,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum
Phecode:766,0.008371725,"Neuralgia, neuritis, and radiculitis NOS"
Phecode:617,0.00837167,"Disorders secondary to childbirth, surgery, trauma"
Phecode:590,0.008362951,Pyelonephritis
Phecode:250.3,0.008361298,Insulin pump user
Phecode:415.21,0.00834279,Primary pulmonary hypertension
Phecode:159.4,0.008334112,Malignant neoplasm of retroperitoneum and peritoneum
Phecode:320,0.008305916,Meningitis
RXNORM:1721947,0.008296736,daratumumab
RXNORM:32624,0.008247313,oxcarbazepine
Phecode:289.8,0.008237091,"Polycythemia vera, secondary"
RXNORM:4441,0.008188841,flecainide
Phecode:382,0.008181642,Otalgia
RXNORM:794805,0.008169705,heat/moisture exchange
Phecode:381.9,0.008167451,Otorrhea
Phecode:359.1,0.008166849,Muscular dystrophies
RXNORM:1307404,0.008151309,linaclotide
Phecode:244.3,0.008133968,Iodine hypothyroidism
Phecode:250.5,0.008130935,Glycosuria or Acetonuria
RXNORM:10594,0.008129273,ticlopidine
RXNORM:2129,0.008120093,castor oil
Phecode:204.3,0.008112928,Monocytic leukemia
Phecode:296.1,0.008104272,Bipolar
Phecode:433.11,0.008097688,"Occlusion of cerebral arteries, with cerebral infarction"
Phecode:287.31,0.008074057,Primary thrombocytopenia
RXNORM:214626,0.008045785,hydrochlorothiazide/valsartan
RXNORM:1366389,0.008026449,dimethicone/olivamine
RXNORM:711445,0.008021939,syringe
Phecode:430.2,0.008021766,Intracerebral hemorrhage
LOINC:2106-3,0.008016181,LOINC:CHORIOGONADOTROPIN (PREGNANCY TEST)
LOINC:8101-8,0.007942101,LOINC:CELLS.CD3+CD8+/100 CELLS
Phecode:411.41,0.007926779,Aneurysm and dissection of heart
Phecode:456,0.007915212,Chronic venous insufficiency [CVI]
RXNORM:276237,0.007908059,emtricitabine
Phecode:364.2,0.00788833,Corneal edema
RXNORM:68099,0.007872522,famciclovir
RXNORM:24942,0.007869623,ferrous gluconate
Phecode:301,0.007836691,Personality disorders
RXNORM:705070,0.007823598,thick-it
Phecode:740.2,0.007815015,"Osteoarthrosis, generalized"
RXNORM:239659,0.007791296,"patch,eye"
RXNORM:10811,0.007788835,trihexyphenidyl
Phecode:871.1,0.007784896,Open wound of hand except finger(s)
RXNORM:596,0.007783798,alprazolam
Phecode:601.11,0.007779312,Acute prostatitis
RXNORM:4550,0.007766313,fosfomycin
LOINC:31017-7,0.007746058,LOINC:TISSUE TRANSGLUTAMINASE AB.IGA
CCS:28,0.007745823,Plastic procedures on nose
Phecode:969,0.007743596,Poisoning by psychotropic agents
RXNORM:6470,0.007735204,lorazepam
Phecode:574.2,0.00773106,Calculus of bile duct
Phecode:575.9,0.007708753,Nonspecific abnormal findings on radiological and other examination of biliary tract
Phecode:709.4,0.007700685,Polymyositis
RXNORM:284640,0.007699638,lopinavir/ritonavir
RXNORM:8640,0.007677324,prednisone
CCS:111,0.007676302,Other non-OR therapeutic procedures of urinary tract
Phecode:214.1,0.007669637,Lipoma of skin and subcutaneous tissue
RXNORM:1599538,0.007666601,edoxaban
RXNORM:690850,0.007665924,diphtheria toxoid/pertussis vaccine/tetanus toxoid
Phecode:690.1,0.007662173,Seborrheic dermatitis
ShortName:Thyroxine - Free,0.007654004,Thyroxine - Free
RXNORM:5814,0.007638466,inhaler
Phecode:741.3,0.007617878,Difficulty in walking
RXNORM:9800,0.007612489,sincalide
CCS:160,0.007606064,Other therapeutic procedures on muscles and tendons
CCS:197,0.007591413,Other diagnostic ultrasound
Phecode:1004,0.007587704,Other signs and symptoms involving emotional state
RXNORM:327361,0.007571202,adalimumab
RXNORM:1597876,0.007558788,nivolumab
RXNORM:87636,0.007542716,fexofenadine
RXNORM:66869,0.007531412,cascara sagrada
RXNORM:183379,0.007528754,rivastigmine
Phecode:366.3,0.007524146,Traumatic cataract
RXNORM:253174,0.00752152,hepatitis a
RXNORM:1116632,0.00750862,ticagrelor
Phecode:274.11,0.007507609,Gouty arthropathy
RXNORM:284623,0.00750724,atovaquone/proguanil
Phecode:619.5,0.007496574,Noninflammatory disorders of vulva and perineum
RXNORM:275891,0.007489523,valganciclovir
Phecode:433.21,0.007488295,"Cerebral artery occlusion, with cerebral infarction"
Phecode:362.4,0.007454267,Retinal vascular changes and abnomalities
Phecode:722.1,0.007429663,Displacement of intervertebral disc
Phecode:300.11,0.007424432,Generalized anxiety disorder
RXNORM:8134,0.007401471,phenobarbital
LOINC:21033-6,0.007395952,LOINC:YEAST.BUDDING
RXNORM:1192772,0.00739475,"dressing,amf"
Phecode:871.2,0.007367454,Open wound of finger(s)
CCS:58,0.007353118,Hemodialysis
ShortName:HBV - VL,0.007326737,HBV - VL
Phecode:836,0.007303318,Traumatic arthropathy
Phecode:193,0.007295041,Thyroid cancer
Phecode:574.3,0.007289421,Cholecystitis without cholelithiasis
Phecode:598.4,0.007272387,Other cells and casts in urine
LOINC:9741-0,0.007253294,LOINC:TOXOPLASMA GONDII AB.IGG
Phecode:793.2,0.007238382,"Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)"
RXNORM:746741,0.007228449,pramipexole
Phecode:799,0.007228125,Debility unspecified
ShortName:Color - UR/Fluid,0.007223928,Color - UR/Fluid
Phecode:531.5,0.007220006,Gastrojejunal ulcer
LOINC:16974-8,0.007193562,LOINC:HIV 1 AB
RXNORM:711942,0.007182969,eltrombopag
LOINC:20479-2,0.007180275,LOINC:MEASLES VIRUS AB.IGG
CCS:60,0.007179343,Embolectomy and endarterectomy of lower limbs
Phecode:379,0.00715863,Other disorders of eye
Phecode:550.4,0.007155065,Umbilical hernia
Phecode:706.2,0.007153028,Sebaceous cyst
RXNORM:816346,0.007144195,dexlansoprazole
Phecode:346,0.007134298,Abnormal findings on study of brain and/or nervous system
RXNORM:845979,0.007118954,"dressing,hydrofera"
RXNORM:42682,0.007105498,etidronate
LOINC:1763-2,0.007096045,LOINC:ALDOSTERONE
RXNORM:692145,0.007088198,"dressing,sofsorb"
Phecode:317,0.007069052,Alcohol-related disorders
LOINC:5292-8,0.007068157,LOINC:REAGIN AB
RXNORM:1747556,0.007051955,venetoclax
Phecode:259.3,0.007043623,Delay in sexual development and puberty NEC
Phecode:394.1,0.007022867,Mitral valve stenosis and aortic valve stenosis
Phecode:153.2,0.007000693,Colon cancer
Phecode:1089,0.006993473,Acquired absence of limb
RXNORM:797541,0.006984667,isopropyl alcohol
Phecode:475,0.006983142,Chronic sinusitis
Phecode:770,0.006980576,Myalgia and myositis unspecified
Phecode:271.9,0.006979755,Other disorders of carbohydrate transport and metabolism
RXNORM:10572,0.006974911,thyroid
RXNORM:58939,0.006974137,collagenase
RXNORM:301542,0.006959612,rosuvastatin
Phecode:599.9,0.006957619,Other abnormality of urination
RXNORM:490881,0.006934398,"cleanser,skin"
RXNORM:2578,0.006933463,clemastine
Phecode:365,0.006928703,Glaucoma
Phecode:414.2,0.006915606,ASCVD
Phecode:611.1,0.006897418,Abnormal mammogram
RXNORM:36567,0.006884335,simvastatin
RXNORM:32915,0.006875135,teriparatide
Phecode:376,0.006874861,Disorders of the orbit
RXNORM:8332,0.006873952,pindolol
RXNORM:21090,0.006853067,ciclopirox
Phecode:594.1,0.006847244,Calculus of kidney
RXNORM:321208,0.006833966,fondaparinux
Phecode:333,0.006830735,Extrapyramidal disease and abnormal movement disorders
RXNORM:77655,0.006830393,zoledronic acid
RXNORM:8886,0.006826612,protriptyline
LOINC:3016-3,0.006808617,LOINC:THYROTROPIN
Phecode:386.2,0.006764608,Peripheral or central vertigo
RXNORM:17128,0.006762008,lansoprazole
Phecode:686.2,0.006758774,Impetigo
RXNORM:1040053,0.006742749,dextromethorphan/quinidine
RXNORM:1040028,0.006741954,lurasidone
CCS:29,0.006741444,Oral and Dental Services
RXNORM:692077,0.006717437,"bandage,gauze elastic"
RXNORM:6980,0.006703197,minocycline
Phecode:626.13,0.006702441,Irregular menstrual cycle
Phecode:601.3,0.006699625,Orchitis and epididymitis
RXNORM:6826,0.006698062,methazolamide
RXNORM:1600259,0.006684521,dasabuvir/ombitasvir/paritaprevir/ritonavir
Phecode:224.1,0.00668195,"Benign neoplasm of eye, uveal"
RXNORM:7226,0.006647403,nadolol
Phecode:389.1,0.006638775,Sensorineural hearing loss
LOINC:3053-6,0.006603091,LOINC:TRIIODOTHYRONINE
LOINC:61425-5,0.006578683,LOINC:NOROXYCODONE
Phecode:840.3,0.006568684,Joint/ligament sprain
RXNORM:1799211,0.00655038,sofosbuvir/velpatasvir
RXNORM:692572,0.006547639,bacitracin/neomycin/polymyxin b
RXNORM:10689,0.006545573,tramadol
Phecode:634.1,0.00653917,Missed abortion/Hydatidiform mole
ShortName:Uric Acid,0.006523798,ShortName:Uric Acid
RXNORM:2296,0.006503233,charcoal
Phecode:701.2,0.006496087,Scar conditions and fibrosis of skin
RXNORM:5856,0.006493308,insulin
RXNORM:33199,0.006490449,permethrin
RXNORM:3355,0.006487076,diclofenac
Phecode:170,0.006475399,Cancer of bone and connective tissue
Phecode:378.1,0.00643053,Strabismus (not specified as paralytic)
Phecode:594.2,0.006429415,Calculus of lower urinary tract
Phecode:149.3,0.006418702,Cancer of hypopharynx
Phecode:740.3,0.006418225,"Osteoarthrosis involving more than one site, but not specified as generalized"
CCS:239,0.006385868,"Transportation - patient, provider, equipment"
RXNORM:690411,0.006385862,benzyl alcohol/sodium chloride
RXNORM:321988,0.006371725,escitalopram
RXNORM:7315,0.006357818,neostigmine
RXNORM:8611,0.006300881,povidone iodine
Phecode:536,0.006293004,Disorders of function of stomach
Phecode:433.8,0.00629008,Late effects of cerebrovascular disease
RXNORM:38866,0.006285277,trolamine salicylate
RXNORM:8163,0.006276867,phenylephrine
RXNORM:4053,0.006271823,erythromycin
RXNORM:89821,0.006245784,hamamelis water
RXNORM:2221,0.006240156,cellulose
RXNORM:8124,0.006239795,phenelzine sulfate
Phecode:721,0.006214705,Spondylosis and allied disorders
RXNORM:6387,0.006213314,lidocaine
RXNORM:3829,0.006209684,enalaprilat
CCS:204,0.006193629,Swan-Ganz catheterization for monitoring
RXNORM:214682,0.006193538,loratadine/pseudoephedrine
Phecode:706.8,0.006185208,Other specified diseases of sebaceous glands
Phecode:565,0.006169776,Anal and rectal conditions
Phecode:368,0.006143701,Visual disturbances
Phecode:345.3,0.006134919,Convulsions
Phecode:580.12,0.006125632,Non-proliferative glomerulonephritis
Phecode:733.8,0.006121594,Malunion and nonunion of fracture
CCS:213,0.006121101,"Physical therapy exercises, manipulation, and other procedures"
Phecode:726,0.006102528,Peripheral enthesopathies and allied syndromes
RXNORM:705030,0.006094577,measles/mumps/rubella virus
RXNORM:1827,0.006090558,buspirone
RXNORM:20012,0.006083848,cadexomer iodine
CCS:4,0.006082226,Diagnostic spinal tap
RXNORM:1546887,0.006061289,abacavir/dolutegravir/lamivudine
Phecode:857,0.006056064,"Mechanical complication of unspecified genitourinary device, implant, and graft"
ShortName:STfR,0.006051189,ShortName:STfR
Phecode:531.3,0.006039993,Duodenal ulcer
RXNORM:216525,0.006034256,dexamethasone/neomycin/polymyxin b
Phecode:512.1,0.006027156,Wheezing
Phecode:691.3,0.006015878,Congenital pigmentary anomalies of skin
Phecode:368.5,0.006009175,Color vision deficiencies
RXNORM:7242,0.005993404,naloxone
Phecode:627.2,0.005991159,Symptomatic menopause
LOINC:12248-1,0.005980166,LOINC:EPITHELIAL CELLS.RENAL
Phecode:286.11,0.005960014,Von willebrand's disease
Phecode:741,0.005945674,Symptoms and disorders of the joints
Phecode:334.2,0.005940455,Anterior horn cell disease
RXNORM:28393,0.005932924,lactic acid
ShortName:PREALBUMIN,0.005922303,PREALBUMIN
RXNORM:662281,0.005912111,nilotinib
Phecode:975,0.005909663,Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system
Phecode:695.7,0.00590168,Prurigo and Lichen
Phecode:772.1,0.005898574,Muscular wasting and disuse atrophy
RXNORM:236778,0.005886631,trospium
LOINC:4073-3,0.005885335,LOINC:TRICYCLIC ANTIDEPRESSANTS
RXNORM:35636,0.005884914,risperidone
LOINC:8248-7,0.005881904,LOINC:SPERMATOZOA
LOINC:8122-4,0.005878593,LOINC:CELLS.CD3
RXNORM:784649,0.005874622,asenapine
Phecode:580.11,0.005868445,Proliferative glomerulonephritis
LOINC:32532-4,0.005868082,LOINC:CELLS.CD3+CD4+
Phecode:873,0.005863697,Broken tooth
RXNORM:692140,0.005862967,"dressing,profore"
Phecode:707.3,0.005861476,Chronic ulcer of unspecified site
Phecode:603,0.005842788,Other disorders of testis
RXNORM:460132,0.005835811,darunavir
RXNORM:235988,0.005813751,venlafaxine hcl
RXNORM:6691,0.005807774,medroxyprogesterone
Phecode:722.9,0.005804943,Other and unspecified disc disorder
Phecode:580.31,0.005804511,Nephritis and nephropathy in diseases classified elsewhere
Phecode:170.1,0.005803469,Bone cancer
RXNORM:689427,0.005796099,glycerin/lemon
Phecode:370.2,0.005772251,Superficial keratitis
Phecode:626.14,0.005757673,Irregular menstrual bleeding
LOINC:4086-5,0.005749927,LOINC:VALPROATE
Phecode:754.2,0.005747225,"Spondylolisthesis, congenital"
Phecode:157,0.005742214,Pancreatic cancer
RXNORM:38685,0.005709507,trimethobenzamide
Phecode:733.4,0.005706047,Aseptic necrosis of bone
RXNORM:1357536,0.005702751,tofacitinib
Phecode:724.8,0.005695101,Other symptoms referable to back
LOINC:2324-2,0.005694786,LOINC:GAMMA GLUTAMYL TRANSFERASE
LOINC:32554-8,0.005681242,LOINC:THIAMINE
RXNORM:274783,0.00567495,insulin glargine
CCS:151,0.005659416,Excision of semilunar cartilage of knee
RXNORM:1520,0.005645982,betaxolol
Phecode:372,0.005627779,Disorders of conjunctiva
RXNORM:692184,0.005627624,"set,infusion"
Phecode:564.1,0.005627256,Irritable Bowel Syndrome
Phecode:966,0.005611567,Poisoning by anticonvulsants and anti-Parkinsonism drugs
Phecode:788,0.0056103,Syncope and collapse
RXNORM:153671,0.005594977,glucose test
RXNORM:197209,0.005577689,"pad,nursing"
RXNORM:35623,0.005575719,riluzole
CCS:73,0.005565686,Ileostomy and other enterostomy
RXNORM:597159,0.005545515,naphazoline/pheniramine
Phecode:728.71,0.005541354,Contracture of palmar fascia [Dupuytren's disease]
Phecode:350.5,0.005528422,Abnormal reflex
LOINC:12230-9,0.005526769,LOINC:MACROPHAGES/100 LEUKOCYTES
LOINC:67848-2,0.005523061,LOINC:LEUKOCYTE CLUMPS
Phecode:609.1,0.005520517,"Infertility, male"
RXNORM:28031,0.0055154,itraconazole
RXNORM:3098,0.005497509,dacarbazine
LOINC:49752-9,0.005496842,LOINC:BUPRENORPHINE
ShortName:Iron,0.005489639,ShortName:Iron
RXNORM:5966,0.005487417,iopamidol
Phecode:705,0.005485241,Disorders of sweat glands
Phecode:224,0.005475267,Benign neoplasm of eye
Phecode:381.11,0.00547391,Suppurative and unspecified otitis media
Phecode:743.12,0.005468227,Senile osteoporosis
Phecode:443.8,0.00543755,Other specified peripheral vascular diseases
Phecode:1008,0.005435207,Crushing or internal injury to organs
RXNORM:1232150,0.005433402,aflibercept
Phecode:555.1,0.005432185,Regional enteritis
LOINC:48053-3,0.005432116,LOINC:TURBIDITY
RXNORM:10636,0.005415791,tolmetin
RXNORM:705051,0.005414593,ciprofloxacin/dextrose
RXNORM:68442,0.005404288,filgrastim
RXNORM:4917,0.005401877,nitroglycerin
RXNORM:8308,0.005399938,phytonadione
RXNORM:466482,0.005398097,papain/urea
RXNORM:692083,0.005389111,"bandage,stretch"
Phecode:601,0.005387273,Inflammatory diseases of prostate
Phecode:562.1,0.005387154,Diverticulosis
LOINC:11253-2,0.005355539,LOINC:TACROLIMUS
Phecode:872,0.005342695,Traumatic amputation
LOINC:2998-3,0.005339984,LOINC:THIAMINE
RXNORM:51428,0.005331622,"insulin aspart, human"
Phecode:270.21,0.00531531,Disorders of urea cycle metabolism
Phecode:522.1,0.005313087,Pulpitis and necrosis of tooth pulp
RXNORM:8987,0.005294201,pyrazinamide
RXNORM:1292,0.005284408,baclofen
RXNORM:6574,0.005281295,magnesium
CCS:169,0.005277554,"Debridement of wound, infection or burn"
Phecode:686,0.005270792,Other local infections of skin and subcutaneous tissue
RXNORM:88014,0.005266524,rizatriptan
CCS:102,0.005262193,Ureteral catheterization
Phecode:910,0.005261325,"Superficial injury, infected"
RXNORM:7676,0.005258893,opium
RXNORM:617777,0.005250655,omeprazole/sodium bicarbonate
Phecode:742.8,0.005241656,Articular cartilage disorder
Phecode:580.13,0.005239504,"Acute glomerulonephritis, NOS"
Phecode:755.1,0.005232459,Congenital deformities of feet
Phecode:594.3,0.00522452,Calculus of ureter
Phecode:743.1,0.005220904,Osteoporosis
Phecode:727.8,0.005220706,Plica syndrome
CCS:230,0.005199851,"Extracorporeal shock wave, other than urinary"
Phecode:395.4,0.005187611,Nonrheumatic pulmonary valve disorders
Phecode:353,0.005185426,Nerve root and plexus disorders
RXNORM:6703,0.005182437,megestrol
RXNORM:9945,0.005159321,sorbitol
RXNORM:318340,0.005151334,aloe vera
RXNORM:7145,0.00514866,mycophenolic acid
RXNORM:689962,0.00513176,ponaris
RXNORM:187832,0.005120718,pregabalin
Phecode:528.7,0.005119765,Sialolithiasis
Phecode:711.2,0.005113356,Reiter's disease
Phecode:189.4,0.005107953,Malignant neoplasm of other urinary organs
RXNORM:32592,0.005104147,oxaliplatin
RXNORM:57258,0.005101723,tizanidine
Phecode:875,0.005093918,Non-healing surgical wound
Phecode:792.1,0.005086651,Papanicolaou smear of cervix or vagina with atypical squamous cells
Phecode:596.1,0.005086627,Bladder neck obstruction
CCS:69,0.00508124,Esophageal dilatation
Phecode:474.2,0.005078767,Chronic tonsillitis and adenoiditis
Phecode:800,0.005078015,Fracture of lower limb
LOINC:13953-5,0.005069684,LOINC:HEPATITIS B VIRUS LITTLE E AB
LOINC:48398-2,0.005061143,LOINC:HEPATITIS B VIRUS DNA
Phecode:636,0.00504074,Early or threatened labor; hemorrhage in early pregnancy
CCS:119,0.005028632,"Oophorectomy, unilateral and bilateral"
LOINC:2890-2,0.005011183,LOINC:PROTEIN/CREATININE
RXNORM:253182,0.005002381,"insulin, regular, human"
RXNORM:689873,0.004994629,clozapine (teva)
RXNORM:9997,0.004983081,spironolactone
Phecode:800.1,0.004973732,Fracture of neck of femur
Phecode:735.2,0.00497221,Acquired toe deformities
RXNORM:141626,0.00496517,colesevelam
Phecode:609,0.004961769,Male infertility and abnormal spermatozoa
ShortName:Cell CD3/8 - Abs,0.004951122,Cell CD3/8 - Abs
RXNORM:714438,0.00494503,pazopanib
RXNORM:82819,0.00492708,acamprosate
RXNORM:3190,0.004926985,deodorant
CCS:27,0.004925952,Control of epistaxis
RXNORM:690008,0.004917668,alginic acid/aluminum hydroxide/magnesium trisilicate/sodium bic
RXNORM:63232,0.004912673,"pad,eye"
LOINC:698-1,0.004903716,LOINC:NEISSERIA GONORRHOEAE
RXNORM:11289,0.00490297,warfarin
Phecode:704.1,0.004899178,Alopecia
CCS:146,0.004893902,"Treatment, fracture or dislocation of hip and femur"
LOINC:41865-7,0.004854475,LOINC:YEAST.HYPHAE
ShortName:PSA,0.004848776,ShortName:PSA
RXNORM:11248,0.004847822,cyanocobalamin
LOINC:2498-4,0.004845099,LOINC:IRON
RXNORM:605385,0.004842849,bisacodyl/electrolytes/peg-3350
RXNORM:692137,0.004838643,"dressing,opsite"
RXNORM:22299,0.004836725,daptomycin
RXNORM:10627,0.004835587,tobramycin
Phecode:870,0.004831472,Open wounds of head; neck; and trunk
Phecode:931,0.004824196,Contact dermatitis and other eczema due to plants [except food]
