"","feature_id","cos.sim","feature_desc"
"2420","PheCode:555.1",0.00756916988276711,"Regional enteritis"
"6423","LOINC:19071-0",0.00755101316710032,"phlebotomy (therapeutic) (group:phleb-mls)"
"6768","RXNORM:8299",0.00755101316710032,"physostigmine"
"3836","RXNORM:6832",0.00752408031342489,"methenamine"
"4761","LOINC:19053-8",0.00750553102296506,"brucella ab (titer) (group:bructr)"
"1779","PheCode:738.4",0.0074945879873581,"Acquired spondylolisthesis"
"3627","RXNORM:466565",0.00748276301565543,"pramoxine/zinc oxide"
"5226","LOINC:15154-8",0.00747994309364777,"blast flag (group:blastf)"
"6446","LOINC:21671-3",0.00746435889584782,"factor vii gene (mutations tested) (group:fvii-gene)"
"6670","LOINC:X8096-0",0.00745986691162059,"hla-b51 typing (group:hlab51-type)"
"7173","RXNORM:94",0.00745710133550683,"hydroxytryptophan"
"4050","RXNORM:705259",0.0074570519210293,"acetaminophen/dextromethorphan/phenylephrine"
"1302","PheCode:588.2",0.00745492308695758,"Secondary hyperparathyroidism (of renal origin)"
"1370","CCS-PCS:42",0.00745020575376436,"other or therapeutic procedures on respiratory system"
"4940","RXNORM:214181",0.00743906401275133,"acetaminophen/diphenhydramine"
"1467","LOINC:7797-4",0.0074296148778764,"rouleaux formation (group:roulx)"
"822","LOINC:5247-2",0.00742939032382674,"antimitochondrial ab (group:ama)"
"1773","CCS-PCS:131",0.00742444873445978,"other non-or therapeutic procedures, female organs"
"2325","LOINC:49563-0",0.00741379364331747,"troponin-i (ultrasensitive) (group:tropi)"
"5000","LOINC:X1168-4",0.0074093827701511,"pth (preoperative) (group:pthpreop)"
"582","PheCode:414",0.00740406874945194,"Other forms of chronic heart disease"
"6884","LOINC:26574-4",0.00740002802587027,"1-methylhistidine/cre, ur (group:u1mh/cre)"
"6885","LOINC:27044-7",0.00740002802587027,"1-methylhistidine, ur (group:u1mh)"
"6886","LOINC:16338-6",0.00740002802587027,"a-aminoadipate, ur (group:uaadip)"
"6887","LOINC:26601-5",0.00740002802587027,"a-aminoadipate/cre, ur (group:uaadip/cre)"
"6888","LOINC:22699-3",0.00740002802587027,"alloisoleucine, urine (group:alloil-ur)"
"6889","LOINC:28596-5",0.00740002802587027,"anserine, urine (group:anseri-ur)"
"6890","LOINC:26578-5",0.00740002802587027,"b-alanine/cre, ur (group:b-ala/cre)"
"6891","LOINC:25092-8",0.00740002802587027,"cystathionine/cre, ur (group:cyth/cre)"
"6892","LOINC:25098-5",0.00740002802587027,"ethanolamine/cre, ur (group:ethnm/cre)"
"6893","LOINC:26581-9",0.00740002802587027,"g-aminobutyrate/cre, ur (group:ugab/cre)"
"6894","LOINC:25109-0",0.00740002802587027,"hydroxylysine/cre, ur (group:ohlys/cre)"
"6895","LOINC:28600-5",0.00740002802587027,"phosphoserine, urine (group:phosser-ur)"
"6896","LOINC:25133-0",0.00740002802587027,"sarcosine/cre, ur (group:sarco/cre)"
"6897","LOINC:28608-8",0.00740002802587027,"tryptophan, urine (group:trp-ur)"
"5081","PheCode:359.1",0.00739858348646293,"Muscular dystrophies"
"5136","LOINC:43399-5",0.0073956860740927,"jak2 - v617f gene analysis (group:v617f)"
"3136","RXNORM:3008",0.00738029229495284,"cyclosporine"
"2705","LOINC:43308-6",0.0073794363596027,"lupus anticoagulant (buffer) (group:lupbuff)"
"5555","RXNORM:228041",0.0073790449979386,"echinacea"
"5528","PheCode:250.15",0.00736754574302561,"Diabetes type 1 with peripheral circulatory disorders"
"4860","PheCode:446.8",0.00735969308208192,"Thrombotic microangiopathy"
"1212","LOINC:38173-1",0.00735762743562657,"lyme c6 ab (group:lymec6)"
"1905","LOINC:29900-8",0.00734491565350817,"hbv dna (pg/ml) (group:hpbdna)"
"2986","RXNORM:4316",0.00734258789629263,"felodipine"
"3469","RXNORM:2596",0.00733761097061813,"clomiphene"
"5040","RXNORM:1813",0.0073255803325907,"levobunolol"
"5283","RXNORM:1007560",0.00732513728427321,"alendronate/cholecalciferol"
"791","PheCode:585.31",0.00732499665305705,"Renal dialysis"
"2964","LOINC:X1010-9",0.0073157449831622,"unspec urine ca (group:u/uca)"
"679","RXNORM:260101",0.00730726667159427,"oseltamivir"
"6184","LOINC:33215-5",0.00730175259692276,"neutrophils, agranular (group:agran)"
"5532","LOINC:5681-2",0.00728205524253305,"manganese (group:mn)"
"2289","LOINC:6014-5",0.0072805943029898,"vw ristocetin cofactor (group:ristoc)"
"242","LOINC:2524-7",0.00727762813327014,"LOINC:LACTATE"
"2836","CCS-PCS:117",0.00726860259244897,"other non-or therapeutic procedures, male genital"
"3840","RXNORM:1592737",0.00725035496563082,"nintedanib"
"2994","PheCode:427.4",0.00724400435729648,"Cardiac arrest and ventricular fibrillation"
"4674","PheCode:287.4",0.00723179074869457,"Qualitative platelet defects"
"3928","PheCode:958.1",0.0072301062701845,"Postoperative shock"
"7073","LOINC:XC123-0",0.00721222043451065,"vascular endo growth factor d (group:vegf-d)"
"3973","RXNORM:1375947",0.00721102928230935,"doxylamine/pyridoxine"
"1010","PheCode:470",0.00720460870671569,"Septal Deviations/Turbinate Hypertrophy"
"929","PheCode:964.1",0.00720122233390328,"Anticoagulants causing adverse effects"
"2817","PheCode:711",0.00718881759445622,"Arthropathy associated with infections"
"6667","RXNORM:880350",0.00717387922444952,"krill oil"
"2277","LOINC:2342-4",0.00717173358118756,"csf glucose (group:csf-glu)"
"193","PheCode:745",0.00716792562489608,"Pain in joint"
"309","RXNORM:7646",0.00714639661281496,"omeprazole"
"1834","LOINC:1514-9",0.00714558667702179,"gtt - 2 hr glucose (group:gtt2)"
"4266","PheCode:145.5",0.00712391713984977,"Cancer of the mouth floor"
"1979","LOINC:72755-2",0.0071215289381174,"clonazepam, saliva (group:clonaz-sal)"
"5634","RXNORM:714438",0.00711056308880125,"pazopanib"
"3612","PheCode:187",0.00707390461232909,"Cancer of other male genital organs"
"1648","PheCode:300.13",0.00706463140998142,"Phobia"
"1279","PheCode:743.2",0.007051208768552,"Pathologic fracture"
"2529","LOINC:13964-2",0.00704424137767078,"LOINC:METHYLMALONATE"
"4388","LOINC:50728-5",0.00703373173382753,"sra (low dose heparin) (group:lovenox-low)"
"4389","LOINC:50727-7",0.00703373173382753,"sra (high dose heparin) (group:lovenox-high)"
"2336","LOINC:5567-3",0.00702037108485184,"acetone (group:acet)"
"6991","PheCode:277.8",0.00700953387555084,"Carnitine deficiencies"
"760","PheCode:578",0.00699817260568368,"Gastrointestinal hemorrhage"
"3674","LOINC:29334-0",0.00699506439173336,"a. fumigatus 2 ab (group:afum2)"
"3672","LOINC:15215-7",0.00699506439173336,"feathers ab, ige (mixed) (group:featmxige)"
"3670","LOINC:6216-6",0.0069950643917333,"p. betae ab, ige (group:pbetae-ige)"
"1329","CCS-PCS:39",0.00698480181918312,"incision of pleura, thoracentesis, chest drainage"
"1087","LOINC:3218-5",0.00698355956534412,"factor x (group:fx)"
"2309","PheCode:643",0.0069796283046015,"Excessive vomiting in pregnancy"
"5005","LOINC:XID34-9",0.00696347803241559,"report status (infectious disease) (group:rsinfd)"
"1468","LOINC:783-1",0.00695927123462594,"LOINC:PROMYELOCYTES/100 LEUKOCYTES"
"600","RXNORM:1815",0.00695615442709274,"bupivacaine"
"2617","LOINC:11228-4",0.00695487628378825,"uroporphyrin, urine (group:uupor)"
"2613","LOINC:11212-8",0.00695487628378795,"coproporphyrin, urine (group:ucorp)"
"2616","LOINC:2407-5",0.00695487628378793,"LOINC:HEPTACARBOXYLPORPHYRIN"
"836","PheCode:573.3",0.00695254999604182,"Hepatomegaly"
"6750","LOINC:X3011-0",0.00695040504311287,"pla-1 ab typing (group:pla1abty)"
"6633","LOINC:X1270-8",0.00694102612106326,"interpretation (hhv 6) (group:hhv6i)"
"620","PheCode:380.1",0.00693439926187285,"Otitis externa"
"2022","LOINC:2495-0",0.0069032269392863,"iodine, urine (group:uiodine)"
"6198","LOINC:21551-7",0.00689987617588435,"pml/rara gene analysis (group:pmlreslt)"
"2306","RXNORM:134615",0.0068991606392377,"brimonidine"
"2604","LOINC:2813-4",0.00688858965522913,"ala dehydratase (group:aladh)"
"2605","LOINC:2812-6",0.00688858965522835,"pbg deaminase (group:pbgd)"
"539","CCS-PCS:213",0.00688558713983042,"physical therapy exercises, manipulation, and other procedures"
"4518","LOINC:22437-8",0.0068785277065932,"parainfluenza 1 ab (group:para1-ab)"
"4520","LOINC:22439-4",0.00687852770659318,"parainfluenza 3 ab (group:para3-ab)"
"4519","LOINC:22438-6",0.00687852770659317,"parainfluenza 2 ab (group:para2-ab)"
"2615","LOINC:27400-1",0.00687209936464642,"hexacarboxyl, urine (group:uhex)"
"718","PheCode:479",0.00686158981641341,"Other upper respiratory disease"
"215","PheCode:272.12",0.0068595444757037,"Hyperglyceridemia"
"2885","PheCode:530.3",0.00684436529611627,"Stricture and stenosis of esophagus"
"4469","RXNORM:72962",0.00683637513664149,"docetaxel"
"5447","RXNORM:1492727",0.00681371631617272,"apremilast"
"214","LOINC:2857-1",0.00681230229568038,"psa total (group:psa)"
"2959","PheCode:789.1",0.00679440523940816,"Persistent vomiting"
"698","LOINC:2465-3",0.00676984403200949,"LOINC:IGG"
"6088","RXNORM:214250",0.00675201533583776,"aspirin/caffeine"
"5896","LOINC:X1391-2",0.0067479080944435,"misc rapid diagnostic (group:miscrapid)"
"2610","LOINC:9446-6",0.00674129443341029,"heptacarboxyl, rbc/plasma (group:hpcbxy)"
"2609","LOINC:14180-4",0.00674129443341012,"uroporphyrin, rbc/plasma (group:uropr)"
"2608","LOINC:18257-6",0.0067412944334099,"coproporphyrin, rbc/bld (group:corpro)"
"2612","LOINC:10881-1",0.0067412944334098,"pentacarboxyl, rbc/plasma (group:penta)"
"1827","PheCode:535.1",0.00673122662703833,"Acute gastritis"
"2343","PheCode:655.1",0.00673038001904959,"Abnormality in fetal heart rate or rhythm"
"2977","PheCode:079.1",0.0067270130974895,"Varicella infection"
"3329","LOINC:9594-3",0.00671828098124433,"lyme 45kd ab, igg (group:lyme45g)"
"3334","LOINC:9596-8",0.00671828098124433,"lyme 66kd ab, igg (group:lymep66g)"
"3337","LOINC:9598-4",0.0067182809812443,"lyme 23kd ab, igm (group:lymem123)"
"3330","LOINC:9589-3",0.00671828098124429,"lyme 23kd ab, igg (group:lymep23)"
"3332","LOINC:9595-0",0.00671828098124429,"lyme 58kd ab, igg (group:lyme58g)"
"3325","LOINC:9591-9",0.00671828098124428,"lyme 30kd ab, igg (group:lyme30g)"
"3327","LOINC:9590-1",0.00671828098124428,"lyme 28kd ab, igg (group:lymep28)"
"3335","LOINC:9597-6",0.00671828098124426,"lyme 93kd ab, igg (group:lymep93g)"
"3333","LOINC:9599-2",0.00671828098124423,"lyme 39kd ab, igm (group:lymem39)"
"3336","LOINC:9587-7",0.00671828098124423,"lyme 41kd ab, igm (group:lymem41)"
"3326","LOINC:9588-5",0.00671828098124423,"lyme 18kd ab, igg (group:lyme18g)"
"3328","LOINC:9592-7",0.00671828098124421,"lyme 39kd ab, igg (group:lymep39)"
"3331","LOINC:9593-5",0.00671828098124417,"lyme 41kd ab, igg (group:lymep41)"
"2125","PheCode:727.7",0.00670933733595606,"Contracture of tendon (sheath)"
"1566","PheCode:557",0.00670032285641994,"Intestinal malabsorption (non-celiac)"
"695","PheCode:340.1",0.00669685034145471,"Migrain with aura"
"107","LOINC:5902-2",0.00669258137598881,"LOINC:COAGULATION TISSUE FACTOR INDUCED"
"3951","RXNORM:797195",0.00668143714411733,"fesoterodine"
"3629","CCS-PCS:53",0.00665513794363281,"varicose vein stripping, lower limb"
"614","RXNORM:25789",0.00662997483135339,"glimepiride"
"550","CCS-PCS:180",0.006599749020374,"other ct scan"
"3939","LOINC:X2007-6",0.00659445516524811,"interpretation (group:interp)"
"4579","LOINC:31118-3",0.006584517552332,"g2/m (% cell growth arrest) (group:%g2/m)"
"973","RXNORM:2400",0.00657838911636739,"chlorpheniramine"
"4118","LOINC:54453-6",0.00657757759486191,"test method (semen analysis) (group:method-semen)"
"4012","PheCode:594.2",0.00657540019705702,"Calculus of lower urinary tract"
"2275","LOINC:806-0",0.00657174907121201,"csf wbc (group:cwbc)"
"4569","PheCode:695.81",0.00655257143275045,"Erythema nodosum"
"1397","PheCode:286.8",0.00654963613123562,"Hypercoagulable state"
"4789","RXNORM:614534",0.0065474832543385,"abacavir/lamivudine"
"4394","LOINC:10739-1",0.00652340903059395,"viral culture (group:viralcx)"
"2623","PheCode:149.4",0.00652066491250596,"Cancer of larynx"
"3486","PheCode:430.2",0.00651036234763414,"Intracerebral hemorrhage"
"5816","RXNORM:734064",0.00650437237436436,"desvenlafaxine"
"5198","LOINC:25682-6",0.00650211257960783,"kappa light chains, timed ur (group:kapp-tur)"
"5199","LOINC:25684-2",0.00650211257960783,"lambda light chains, timed ur (group:lambtur)"
"6227","RXNORM:9949",0.00650086110534387,"soybean oil"
"4480","LOINC:13513-7",0.00648795385131188,"iron stain (group:fe-bma)"
"3092","PheCode:350.5",0.0064871374795389,"Abnormal reflex"
"2038","PheCode:426.32",0.00648330551626508,"Left bundle branch block"
"161","PheCode:605",0.00648229943241874,"Erectile dysfunction [ED]"
"4846","PheCode:709.6",0.00648229860999577,"Other specified diffuse diseases of connective tissue"
"1331","RXNORM:319864",0.00648156829029744,"cisatracurium"
"1299","PheCode:742.2",0.0064765085003749,"Pathological, developmental or recurrent dislocation"
"2755","PheCode:191",0.00647400301025668,"Manlignant and unknown neoplasms of brain and nervous system"
"3920","LOINC:33984-6",0.0064736967760334,"factor x (chromogenic) (group:fxact)"
"4890","LOINC:40658-7",0.00647279473762081,"parvovirus b19 ab, igm (group:pvabm)"
"4889","LOINC:29660-8",0.00647279473762068,"parvovirus b19 ab, igg (group:pvabg)"
"4685","PheCode:198.5",0.00646928326886769,"Secondary malignancy of brain/spine"
"3676","RXNORM:17300",0.00646498080469408,"alfuzosin"
"4686","PheCode:270.35",0.00646182453518464,"Macroglobulinemia"
"4158","LOINC:46154-1",0.00646122122922188,"trichomonas rrna (group:trich-rna)"
"1485","LOINC:29953-7",0.00645220126548322,"ana (quant) (group:anaqn)"
"6546","LOINC:7604-2",0.00644899374392706,"common pigweed ab, ige (group:pigweed-ige)"
"4825","RXNORM:31555",0.00644873536641659,"nebivolol"
"6539","LOINC:XC455-6",0.00644240785493417,"lactate, ven, nicu (group:lacvnicu)"
"310","PheCode:250.4",0.00642154988225482,"Abnormal glucose"
"5001","LOINC:X1153-6",0.00641505651944406,"pth (postoperative) (group:pthpost)"
"5611","RXNORM:7517",0.00641479837421073,"norfloxacin"
"1215","RXNORM:52356",0.00641078109055292,"magnesium citrate"
"2601","LOINC:30112-7",0.00639841999758867,"amphetamines (group:amphet)"
"3510","PheCode:362.1",0.00638334287512885,"Retinopathy of prematurity"
"6584","RXNORM:22178",0.00637335874814053,"cytomegalovirus immune globulin"
"5822","RXNORM:233698",0.00636266603952847,"dronedarone"
"2949","LOINC:71774-4",0.0063569730766477,"LOINC:MITOGEN STIMULATED GAMMA INTERFERON"
"1520","RXNORM:7213",0.00635612985868984,"ipratropium"
"3986","RXNORM:115264",0.00635266664227368,"ibandronate"
"5418","LOINC:35538-8",0.00635262694690304,"s. cerevisiae ab, igg (group:bakeyigg)"
"2261","LOINC:10335-8",0.00635078549452191,"LOINC:COLOR"
"1031","LOINC:3181-5",0.00633990073873996,"LOINC:CARDIOLIPIN AB.IGG"
"1032","LOINC:3182-3",0.00633990073873973,"LOINC:CARDIOLIPIN AB.IGM"
"5625","LOINC:13926-1",0.00633139759186094,"gad 65 ab  (u/ml) (group:gad65u)"
"1395","RXNORM:324050",0.00633027272669324,"meningococcal b"
"3946","RXNORM:1011",0.00632592322463727,"anti-thymocyte globulin"
"5422","LOINC:35132-0",0.00632500056630272,"melas gene analysis (group:melas)"
"919","PheCode:964",0.00632212543893825,"Poisoning by agents primarily affecting blood constituents"
"3143","PheCode:274.2",0.00632026538031628,"Crystal arthropathies"
"3905","CCS-PCS:51",0.00631906671281793,"endarterectomy, vessel of head and neck"
"423","RXNORM:3423",0.00630049983733521,"hydromorphone"
"123","LOINC:2161-8",0.00629600310316706,"urine creatinine (group:ucre)"
"1825","LOINC:X1700-4",0.00629258249299025,"vitamin a (ug/dl) (group:vitma)"
"2273","LOINC:10333-3",0.00627436690421844,"csf turbidity (group:cturb)"
"4694","RXNORM:38866",0.00627124564211108,"trolamine salicylate"
"3152","LOINC:38445-3",0.006262145908946,"calprotectin, stool (group:calpro)"
"323","PheCode:740.11",0.00626039414091679,"Osteoarthrosis, localized, primary"
"5614","RXNORM:8588",0.0062602394773929,"potassium"
"5287","LOINC:6774-4",0.00626015707157358,"desethylamiodarone (group:desethy)"
"5288","LOINC:3330-8",0.00626015707157358,"amiodarone (group:amiod)"
"4560","RXNORM:644",0.00625976412430628,"amiloride"
"4073","LOINC:3958-6",0.00625568498379616,"phentermine, urine (group:uphentm)"
"4871","LOINC:14207-5",0.0062490779976621,"dnase ab (strep) (group:dnaseab)"
"3410","RXNORM:11516",0.00624547662029215,"doxercalciferol"
"4575","PheCode:736.5",0.006225032359665,"Acquired deformities of knee"
"3673","LOINC:X1091-8",0.00621390940780807,"interpretation (rast) (group:irast)"
"6716","LOINC:13174-8",0.00621145286846954,"iep/immunofixation, csf (group:ifxcsf)"
"5111","RXNORM:194279",0.0062096863055721,"palivizumab"
"496","PheCode:788",0.00620803165749739,"Syncope and collapse"
"3453","LOINC:8067-1",0.00620729631095245,"cardiolipin igm (group:cardigm)"
"2182","LOINC:17789-9",0.00620672516494928,"luc# (group:luc)"
"6424","RXNORM:214621",0.00619361806214244,"hydrochlorothiazide/metoprolol"
"3014","LOINC:22170-5",0.00619214330982037,"c. pneumoniae iga titer (group:chlmigat)"
"3013","LOINC:44079-2",0.00619214330982028,"interpretation (c. trachomatis) (group:ctrach-int)"
"3018","LOINC:22189-5",0.00619214330982022,"c. trachomatis ab, iga titer (group:chlama-titr)"
"3021","LOINC:22178-8",0.00619214330982001,"c. psittaci iga titer (group:cpsigat)"
"696","PheCode:250.6",0.00618811711369218,"Polyneuropathy in diabetes"
"3831","PheCode:610.3",0.00617598754180431,"Fibrosclerosis of breast"
"1385","CCS-PCS:185",0.00617183293476411,"upper gastrointestinal x-ray"
"192","PheCode:250.3",0.00617133571823922,"Insulin pump user"
"2300","CCS-PCS:27",0.00616526525351852,"control of epistaxis"
"5888","PheCode:260.22",0.00616246903841195,"Nutritional marasmus"
"4246","RXNORM:7773",0.00615562537090656,"oxacillin"
"1583","LOINC:32018-4",0.00615374800938721,"LOINC:HEPATITIS A VIRUS AB.IGG"
"2224","PheCode:724.8",0.00615064506651828,"Other symptoms referable to back"
"2839","RXNORM:6901",0.00614507058458869,"methylphenidate"
"950","CCS-PCS:88",0.00613902455439182,"abdominal paracentesis"
"2473","LOINC:33232-0",0.00613296866542647,"sperm, urine (group:uas-sper)"
"3177","RXNORM:321208",0.00612144662934289,"fondaparinux"
"231","PheCode:798",0.00611882251951897,"Malaise and fatigue"
"6048","PheCode:286.13",0.00611738399642875,"Congenital factor VIII disorder"
"4711","LOINC:18323-6",0.00610115847809577,"sm ab, igg (group:sm-igg)"
"4599","PheCode:385.5",0.00610005824843844,"Tympanosclerosis and middle ear disease related to otitis media"
"5644","LOINC:47322-3",0.00609077412146857,"scl-70 ab, igg (group:scl70igg)"
"3764","LOINC:13532-7",0.00607580632965411,"csf xanthochromia (group:csf-xa)"
"5263","PheCode:573.1",0.0060702972251866,"Chronic passive congestion of liver"
"35","LOINC:718-7",0.00606065964585872,"hgb (group:hgb)"
"1149","PheCode:772.4",0.00605567697852981,"Rhabdomyolysis"
"7229","LOINC:39804-0",0.00605558979387872,"lipoprotein pla2 (group:plac)"
"316","PheCode:626.1",0.006039673396667,"Irregular menstrual cycle/bleeding"
"6532","RXNORM:4716",0.00603861262979845,"gelatin"
"938","PheCode:567",0.00603371183287368,"Peritonitis and retroperitoneal infections"
